Type,Part Number,Brand,Model,Rank,Benchmark,Samples,URL
SSD,MZ-7KE2T0BW,Samsung,850 Pro 2TB,149,105,778,https://ssd.userbenchmark.com/SpeedTest/38860/Samsung-SSD-850-PRO-2TB
SSD,TS256GMTE820,Transcend,MTE820 NVMe PCIe M.2 256GB,150,105,39,https://ssd.userbenchmark.com/SpeedTest/437614/TS256GMTE820
SSD,MZ-76E250B,Samsung,860 Evo 250GB,151,105,34357,https://ssd.userbenchmark.com/Samsung-860-Evo-250GB/Rating/3949
SSD,MZ-7KE1T0BW,Samsung,850 Pro 1TB,152,105,9467,https://ssd.userbenchmark.com/Samsung-850-Pro-1TB/Rating/3577
SSD,MZ-75E250B,Samsung,850 Evo 250GB,153,105,363023,https://ssd.userbenchmark.com/Samsung-850-Evo-250GB/Rating/2977
SSD,MZ-7KE256BW,Samsung,850 Pro 256GB,154,104,56631,https://ssd.userbenchmark.com/Samsung-850-Pro-256GB/Rating/2385
SSD,MZ-7KE512BW,Samsung,850 Pro 512GB,155,104,27469,https://ssd.userbenchmark.com/Samsung-850-Pro-512GB/Rating/3478
SSD,CT250MX500SSD1,Crucial,MX500 250GB,156,104,8517,https://ssd.userbenchmark.com/Crucial-MX500-250GB/Rating/3951
SSD,MZ-7TE1T0BW,Samsung,840 Evo 1TB,157,103,8590,https://ssd.userbenchmark.com/SpeedTest/1436/Samsung-SSD-840-EVO
SSD,WDS100T2B0B,WD,Blue 3D SATA M.2 1TB,158,103,1602,https://ssd.userbenchmark.com/SpeedTest/342470/WDC-WDS100T2B0B-00YS70
SSD,MZ-750500BW,Samsung,750 EVO 500GB,159,103,10932,https://ssd.userbenchmark.com/SpeedTest/143302/Samsung-SSD-750-EVO-500GB
SSD,MZ-7TE500BW,Samsung,840 Evo 500GB,160,103,23327,https://ssd.userbenchmark.com/SpeedTest/1519/Samsung-SSD-840-EVO-500GB
SSD,SSDPEKKF256G7X1,Intel,Pro 6000p NVMe PCIe M.2 256GB,161,102,2491,https://ssd.userbenchmark.com/SpeedTest/304420/INTEL-SSDPEKKF256G7H
SSD,CT480BX300SSD1,Crucial,BX300 480GB,162,102,792,https://ssd.userbenchmark.com/Crucial-BX300-480GB/Rating/3947
SSD,WDS100T2B0A,WD,Blue 3D 1TB,163,102,2384,https://ssd.userbenchmark.com/SpeedTest/352978/WDC-WDS100T2B0A-00SM50
SSD,MZ-75E4T0B,Samsung,850 Evo 4TB,164,101,245,https://ssd.userbenchmark.com/SpeedTest/169156/Samsung-SSD-850-EVO-4TB
SSD,SDSSDH3-1T00-G25,SanDisk,Ultra 3D 1TB,165,101,1093,https://ssd.userbenchmark.com/SpeedTest/316514/SanDisk-SDSSDH31000G
SSD,WDS500G2B0B,WD,Blue 3D SATA M.2 500GB,166,101,4315,https://ssd.userbenchmark.com/SpeedTest/325788/WDC-WDS500G2B0B-00YS70
SSD,ASU800SS-1TT-C,Adata,Ultimate SU800 1TB,167,101,674,https://ssd.userbenchmark.com/Adata-Ultimate-SU800-1TB/Rating/3914
SSD,MDNVME80-SBX-0128,MyDigitalSSD,SBX NVMe PCIe M.2 128GB,168,99.9,60,https://ssd.userbenchmark.com/SpeedTest/431053/SBX
SSD,ASU800SS-512GT-C,Adata,Ultimate SU800 512GB,169,99.3,2905,https://ssd.userbenchmark.com/Adata-Ultimate-SU800-512GB/Rating/3913
SSD,VTR180-25SAT3-960G,Toshiba,OCZ VT180 960GB,170,98.9,41,https://ssd.userbenchmark.com/SpeedTest/171904/TOSHIBA-VT180
SSD,MZ-7KE128BW,Samsung,850 Pro 128GB,171,98.8,7521,https://ssd.userbenchmark.com/Samsung-850-Pro-128GB/Rating/3483
SSD,MZ-75E120B,Samsung,850 Evo 120GB,172,98.5,27945,https://ssd.userbenchmark.com/Samsung-850-Evo-120GB/Rating/3484
SSD,WDS500G2B0A,WD,Blue 3D 500GB,173,98.1,6650,https://ssd.userbenchmark.com/SpeedTest/337874/WDC-WDS500G2B0A-00SM50
SSD,MZ-7PD512BW,Samsung,840 Pro 512GB,174,96.9,4645,https://ssd.userbenchmark.com/SpeedTest/2708/Samsung-SSD-840-PRO-Series
SSD,GP-GSM2NE8256GNTD,Gigabyte,NVMe PCIe M.2 256GB,175,96.7,65,https://ssd.userbenchmark.com/SpeedTest/599447/GIGABYTE-GP-GSM2NE8256GNTD
SSD,CT240BX300SSD1,Crucial,BX300 240GB,176,96.7,1947,https://ssd.userbenchmark.com/Crucial-BX300-240GB/Rating/3946
SSD,SDSSDH3-500G-G25,SanDisk,Ultra 3D 500GB,177,96.1,1779,https://ssd.userbenchmark.com/SpeedTest/322712/SanDisk-SDSSDH3500G
SSD,ASU800SS-256GT-C,Adata,Ultimate SU800 256GB,178,96,8331,https://ssd.userbenchmark.com/Adata-Ultimate-SU800-256GB/Rating/3912
SSD,MZ-750250BW,Samsung,750 EVO 250GB,179,95.2,23971,https://ssd.userbenchmark.com/SpeedTest/71929/Samsung-SSD-750-EVO-250GB
SSD,SSDSC2BP480G410,Intel,730 Series 480GB,180,95.2,1965,https://ssd.userbenchmark.com/Intel-730-Series-480GB/Rating/3479
SSD,CT250MX200SSD1,Crucial,MX200 250GB,181,95,9462,https://ssd.userbenchmark.com/Crucial-MX200-250GB/Rating/3196
SSD,CSSD-F120GBMP300,Corsair,Force MP300 NVMe PCIe M.2 120GB,182,94.9,311,https://ssd.userbenchmark.com/SpeedTest/534036/NVMe-Force-MP300
SSD,SSDSC2KW256G8,Intel,545s Series 256GB,183,94.9,2403,https://ssd.userbenchmark.com/SpeedTest/299881/INTEL-SSDSC2KW256G8
SSD,MZ-7TE250BW,Samsung,840 Evo 250GB,184,94.9,78587,https://ssd.userbenchmark.com/Samsung-840-Evo-250GB/Rating/1594
SSD,SDSSDXPS-480G-G25,SanDisk,Extreme Pro 480GB,185,94.5,3146,https://ssd.userbenchmark.com/SanDisk-Extreme-Pro-480GB/Rating/3476
SSD,PX-G128M6e,Plextor,M6e PCIe M.2 128GB,186,94.4,422,https://ssd.userbenchmark.com/SpeedTest/15095/PLEXTOR-PX-G128M6e
SSD,MZ-7PD256BW,Samsung,840 Pro 256GB,187,93.6,26655,https://ssd.userbenchmark.com/Samsung-840-Pro-256GB/Rating/1408
SSD,SDSSDXPS-240G,SanDisk,Extreme Pro 240GB,188,93.5,4880,https://ssd.userbenchmark.com/SanDisk-Extreme-Pro-240GB/Rating/2356
SSD,CT1050MX300SSD4,Crucial,MX300 SATA M.2 1TB,189,93.5,1757,https://ssd.userbenchmark.com/SpeedTest/182535/Crucial-CT1050MX300SSD4
SSD,GP-GSM2NE8128GNTD,Gigabyte,NVMe PCIe M.2 128GB,190,93.5,26,https://ssd.userbenchmark.com/SpeedTest/602706/GIGABYTE-GP-GSM2NE8128GNTD
SSD,VTR1-25SAT3-512G,OCZ,Vector 512GB,191,93.2,172,https://ssd.userbenchmark.com/SpeedTest/1810/OCZ-VECTOR
SSD,VTR180-25SAT3-480G,Toshiba,OCZ VT180 480GB,192,93,44,https://ssd.userbenchmark.com/SpeedTest/146334/TOSHIBA-VT180
SSD,,Samsung,MZFLV256 NVMe PCIe M.2 256GB,193,92.9,2927,https://ssd.userbenchmark.com/SpeedTest/37597/NVMe-SAMSUNG-MZFLV256
SSD,SDSSDXPS-960G-G25,SanDisk,Extreme Pro 960GB,194,92.9,1042,https://ssd.userbenchmark.com/SanDisk-Extreme-Pro-960GB/Rating/3581
SSD,VTR180-25SAT3-960G,OCZ,Vector 180 960GB,195,92.8,179,https://ssd.userbenchmark.com/SpeedTest/30972/OCZ-VECTOR180
SSD,PX-512M6Pro,Plextor,M6 Pro 512GB,196,92.7,91,https://ssd.userbenchmark.com/SpeedTest/15117/PLEXTOR-PX-512M6Pro
SSD,CT512M550SSD1,Crucial,M550 512GB,197,92.6,1906,https://ssd.userbenchmark.com/SpeedTest/7172/Crucial-CT512M550SSD1
SSD,CT1050MX300SSD1,Crucial,MX300 1TB,198,92.4,5556,https://ssd.userbenchmark.com/Crucial-MX300-1TB/Rating/3645
SSD,VTR150-25SAT3-480G,OCZ,Vector 150 480GB,199,92.4,225,https://ssd.userbenchmark.com/SpeedTest/7037/OCZ-VECTOR150
SSD,SSD7CS1311-960-RB,PNY,CS1311 960GB,200,92.4,760,https://ssd.userbenchmark.com/PNY-CS1311-960GB/Rating/3617
SSD,PI480GS25SSDR,Patriot,Ignite 480GB,201,92.3,688,https://ssd.userbenchmark.com/Patriot-Ignite-480GB/Rating/3574
SSD,SSDPEKKW128G7X1,Intel,600p Series NVMe PCIe M.2 128GB,202,92.2,3819,https://ssd.userbenchmark.com/SpeedTest/170119/INTEL-SSDPEKKW128G7
SSD,VTR1-25SAT3-256G,OCZ,Vector 256GB,203,92.2,1188,https://ssd.userbenchmark.com/OCZ-Vector-256GB/Rating/1424
SSD,MZ-7TE750BW,Samsung,840 Evo 750GB,204,92,1404,https://ssd.userbenchmark.com/SpeedTest/2175/Samsung-SSD-840-EVO-750GB
SSD,CT256M550SSD4,Crucial,M550 SATA M.2 256GB,205,91.9,76,https://ssd.userbenchmark.com/SpeedTest/12143/Crucial-CT256M550SSD4
SSD,MZ-750120BW,Samsung,750 EVO 120GB,206,91.8,8786,https://ssd.userbenchmark.com/SpeedTest/42465/Samsung-SSD-750-EVO-120GB
SSD,CT256M550SSD1,Crucial,M550 256GB,207,91.3,3759,https://ssd.userbenchmark.com/Crucial-M550-256GB/Rating/2000
SSD,CT1024M550SSD1,Crucial,M550 1TB,208,91.3,714,https://ssd.userbenchmark.com/SpeedTest/7108/Crucial-CT1024M550SSD1
SSD,VTX4-25SAT3-512G,OCZ,Vertex 4 512GB,209,91.1,700,https://ssd.userbenchmark.com/SpeedTest/4340/OCZ-VERTEX4
SSD,VTX4-25SAT3-256G,OCZ,Vertex 4 256GB,210,91,4402,https://ssd.userbenchmark.com/OCZ-Vertex-4-256GB/Rating/1315
SSD,MKNSSDRE1TB,Mushkin,Reactor 1TB,211,90.8,3332,https://ssd.userbenchmark.com/Mushkin-Reactor-1TB/Rating/3583
SSD,VTX460A-25SAT3-480G,OCZ,Vertex 460A 480GB,212,90.7,220,https://ssd.userbenchmark.com/SpeedTest/21677/OCZ-VERTEX460A
SSD,MZ-7TE120BW,Samsung,840 Evo 120GB,213,90.7,45725,https://ssd.userbenchmark.com/Samsung-840-Evo-120GB/Rating/1886
SSD,PX-256M6Pro,Plextor,M6 Pro 256GB,214,90.7,414,https://ssd.userbenchmark.com/SpeedTest/14560/PLEXTOR-PX-256M6Pro
SSD,WDS200T2B0A,WD,Blue 3D 2TB,215,90.7,185,https://ssd.userbenchmark.com/SpeedTest/373739/WDC-WDS200T2B0A-00SM50
SSD,CT1000BX100SSD1,Crucial,BX100 1TB,216,90.6,566,https://ssd.userbenchmark.com/SpeedTest/22670/CT1000BX100SSD1
SSD,VTR150-25SAT3-240G,OCZ,Vector 150 240GB,217,90.5,1047,https://ssd.userbenchmark.com/OCZ-Vector-150-240GB/Rating/1748
SSD,PX-512M6V,Plextor,M6V 512GB,218,90.4,26,https://ssd.userbenchmark.com/SpeedTest/31388/PLEXTOR-PX-512M6V
SSD,VTR180-25SAT3-480G,OCZ,Vector 180 480GB,219,90.4,537,https://ssd.userbenchmark.com/OCZ-Vector-180-480GB/Rating/3508
SSD,CT750MX300SSD1,Crucial,MX300 750GB,220,90.1,8358,https://ssd.userbenchmark.com/Crucial-MX300-750GB/Rating/3644
SSD,SDSSDH3-2T00-G25,SanDisk,Ultra 3D 2TB,221,90.1,168,https://ssd.userbenchmark.com/SpeedTest/351750/SanDisk-SDSSDH32000G
SSD,CT512M550SSD4,Crucial,M550 SATA M.2 512GB,222,89.9,83,https://ssd.userbenchmark.com/SpeedTest/15375/Crucial-CT512M550SSD4
SSD,VX500-25SAT3-512G,Toshiba,OCZ VX500 512GB,223,89.9,56,https://ssd.userbenchmark.com/SpeedTest/190983/TOSHIBA-VX500
SSD,CT500BX100SSD1,Crucial,BX100 500GB,224,89.8,4578,https://ssd.userbenchmark.com/Crucial-BX100-500GB/Rating/3474
SSD,CSSD-F512GBLX,Corsair,Force LX 512GB,225,89.7,224,https://ssd.userbenchmark.com/SpeedTest/16265/CORSAIR-FORCE-LX-SSD
SSD,WDS100T1B0B,WD,Blue SATA M.2 1TB,226,89.6,524,https://ssd.userbenchmark.com/SpeedTest/199326/WDC-WDS100T1B0B-00AS40
SSD,RADEON-R7SSD-480G,OCZ,AMD Radeon R7 480GB,227,89.4,412,https://ssd.userbenchmark.com/OCZ-AMD-Radeon-R7-480GB/Rating/3507
SSD,RVD3X2-FHPX4-480G,OCZ,RevoDrive 3 X2 PCIe 480GB,228,89.4,137,https://ssd.userbenchmark.com/SpeedTest/8804/OCZ-REVODRIVE3-X2
SSD,MKNSSDRE512GB,Mushkin,Reactor 512GB,229,89.2,434,https://ssd.userbenchmark.com/Mushkin-Reactor-512GB/Rating/3584
SSD,CSSD-N960GBXT,Corsair,Neutron XT 960GB,230,89.2,74,https://ssd.userbenchmark.com/SpeedTest/23267/Corsair-Neutron-XT-SSD
SSD,ASU800SS-128GT-C,Adata,Ultimate SU800 128GB,231,89.1,8580,https://ssd.userbenchmark.com/Adata-Ultimate-SU800-128GB/Rating/3911
SSD,SHSS37A/240G,HyperX,Savage 240GB,232,89,14691,https://ssd.userbenchmark.com/HyperX-Savage-240GB/Rating/3494
SSD,CT512MX100SSD1,Crucial,MX100 512GB,233,88.9,11189,https://ssd.userbenchmark.com/Crucial-MX100-512GB/Rating/3475
SSD,VTX460-25SAT3-240G,OCZ,Vertex 460 240GB,234,88.8,879,https://ssd.userbenchmark.com/OCZ-Vertex-460-240GB/Rating/2043
SSD,WDS250G2B0A,WD,Blue 3D 250GB,235,88.8,3426,https://ssd.userbenchmark.com/WD-Blue-3D-250GB/Rating/3948
SSD,MZ-7PD128BW,Samsung,840 Pro 128GB,236,88.6,14968,https://ssd.userbenchmark.com/Samsung-840-Pro-128GB/Rating/1890
SSD,CT500MX200SSD4,Crucial,MX200 SATA M.2 500GB,237,88.6,644,https://ssd.userbenchmark.com/SpeedTest/23836/Crucial-CT500MX200SSD4
SSD,CT120BX300SSD1,Crucial,BX300 120GB,238,88.6,1634,https://ssd.userbenchmark.com/Crucial-BX300-120GB/Rating/3945
SSD,SHSS37A/960G,HyperX,Savage 960GB,239,88.4,631,https://ssd.userbenchmark.com/HyperX-Savage-960GB/Rating/3580
SSD,PX-256M5P,Plextor,M5 Pro 256GB,240,88.4,957,https://ssd.userbenchmark.com/Plextor-M5-Pro-256GB/Rating/1410
SSD,SSD7CS2211-480-RB,PNY,CS2211 480GB,241,88.3,804,https://ssd.userbenchmark.com/PNY-CS2211-480GB/Rating/3630
SSD,SSD7CS2211-480-PB,PNY,CS2211 480GB,241,88.3,804,https://ssd.userbenchmark.com/PNY-CS2211-480GB/Rating/3630
SSD,SB1CSK31MT560-0240,OCZ,Saber 1000 240GB,242,88.3,68,https://ssd.userbenchmark.com/SpeedTest/36693/OCZ-SABER1000
SSD,VTX460A-25SAT3-240G,OCZ,Vertex 460A 240GB,243,88.1,636,https://ssd.userbenchmark.com/OCZ-Vertex-460A-240GB/Rating/3147
SSD,VTR180-25SAT3-240G,OCZ,Vector 180 240GB,244,88,623,https://ssd.userbenchmark.com/OCZ-Vector-180-240GB/Rating/3493
SSD,WDS100T1B0A,WD,Blue 1TB,245,88,2040,https://ssd.userbenchmark.com/SpeedTest/186717/WDC-WDS100T1B0A-00H9H0
SSD,CT512M550SSD3,Crucial,M550 mSATA 512GB,246,87.9,241,https://ssd.userbenchmark.com/SpeedTest/8510/Crucial-CT512M550SSD3
SSD,PI240GS325SSDR,Patriot,Ignite 240GB,247,87.9,216,https://ssd.userbenchmark.com/Patriot-Ignite-240GB/Rating/3573
SSD,ASP610SS3-1TM-C,Adata,Premier SP610 1TB,248,87.8,68,https://ssd.userbenchmark.com/SpeedTest/19263/ADATA-SP610
SSD,CT250MX200SSD4,Crucial,MX200 SATA M.2 250GB,249,87.8,829,https://ssd.userbenchmark.com/SpeedTest/23955/Crucial-CT250MX200SSD4
SSD,CT256M550SSD3,Crucial,M550 mSATA 256GB,250,87.6,439,https://ssd.userbenchmark.com/SpeedTest/8589/Crucial-CT256M550SSD3
SSD,RADEON-R7SSD-240G,OCZ,AMD Radeon R7 240GB,251,87.5,1415,https://ssd.userbenchmark.com/OCZ-AMD-Radeon-R7-240GB/Rating/2492
SSD,WDS250G2B0B,WD,Blue 3D SATA M.2 250GB,252,87.5,2757,https://ssd.userbenchmark.com/SpeedTest/341807/WDC-WDS250G2B0B-00YS70
SSD,PX-512M6S,Plextor,M6S 512GB,253,87.4,54,https://ssd.userbenchmark.com/Plextor-M6S-512GB/Rating/3506
SSD,SSD7CS2211-960-RB,PNY,CS2211 960GB,254,87.4,111,https://ssd.userbenchmark.com/PNY-CS2211-960GB/Rating/3631
SSD,SSD7CS2211-960-PB,PNY,CS2211 960GB,254,87.4,111,https://ssd.userbenchmark.com/PNY-CS2211-960GB/Rating/3631
SSD,VTR180-25SAT3-240G,Toshiba,OCZ VT180 240GB,255,87.3,66,https://ssd.userbenchmark.com/SpeedTest/171243/TOSHIBA-VT180
SSD,,PNY,SSD2SC240G5SA754D117-511 240GB,256,87.2,247,https://ssd.userbenchmark.com/SpeedTest/11704/SSD2SC240G5SA754D117-511
SSD,VTX460-25SAT3-480G,OCZ,Vertex 460 480GB,257,87.1,199,https://ssd.userbenchmark.com/SpeedTest/11920/OCZ-VERTEX460
SSD,ZTSSD-A5P-480G-PE,Zotac,Premium Edition 480GB,258,87,171,https://ssd.userbenchmark.com/Zotac-Premium-Edition-480GB/Rating/3599
SSD,VTX450-25SAT3-256G,OCZ,Vertex 450 256GB,259,87,225,https://ssd.userbenchmark.com/OCZ-Vertex-450-256GB/Rating/1605
SSD,ARC100-25SAT3-240G,OCZ,ARC 100 240GB,260,87,5069,https://ssd.userbenchmark.com/OCZ-ARC-100-240GB/Rating/2603
SSD,SDSSDXP-240G-G25,SanDisk,Extreme II 240GB,261,86.8,1245,https://ssd.userbenchmark.com/SanDisk-Extreme-II-240GB/Rating/1545
SSD,2AP99AA#ABL,HP,S700 Pro 512GB,262,86.8,104,https://ssd.userbenchmark.com/SpeedTest/370902/HP-SSD-S700-Pro
SSD,,OCZ,AGILITY3 256GB,263,86.8,5,https://ssd.userbenchmark.com/SpeedTest/9551/OCZ-AGILITY3
SSD,TRN150-25SAT3-480G,OCZ,Trion 150 480GB,264,86.7,4709,https://ssd.userbenchmark.com/OCZ-Trion-150-480GB/Rating/3620
SSD,TS256GSSD370S,Transcend,SSD370S 256GB,265,86.7,4414,https://ssd.userbenchmark.com/SpeedTest/26718/TS256GSSD370S
SSD,SSD7CS1311-480-RB,PNY,CS1311 480GB,266,86.6,4224,https://ssd.userbenchmark.com/PNY-CS1311-480GB/Rating/3616
SSD,SSDPEKKF128GX1,Intel,Pro 6000p NVMe PCIe M.2 128GB,267,86.6,26,https://ssd.userbenchmark.com/SpeedTest/275754/INTEL-SSDPEKKF128G7
SSD,CT525MX300SSD4,Crucial,MX300 SATA M.2 525GB,268,86.5,7128,https://ssd.userbenchmark.com/SpeedTest/174014/Crucial-CT525MX300SSD4
SSD,TS512GSSD370,Transcend,SSD370 512GB,269,86.5,675,https://ssd.userbenchmark.com/Transcend-SSD370-512GB/Rating/3472
SSD,VTX4-25SAT3-128G,OCZ,Vertex 4 128GB,270,86.4,9571,https://ssd.userbenchmark.com/OCZ-Vertex-4-128GB/Rating/1895
SSD,WDS500G1B0B,WD,Blue SATA M.2 500GB,271,86.2,2369,https://ssd.userbenchmark.com/SpeedTest/209713/WDC-WDS500G1B0B-00AS40
SSD,PX-128M6S,Plextor,M6S 128GB,272,86.2,1545,https://ssd.userbenchmark.com/Plextor-M6S-128GB/Rating/2225
SSD,CT525MX300SSD1,Crucial,MX300 525GB,273,86.2,33717,https://ssd.userbenchmark.com/Crucial-MX300-525GB/Rating/3643
SSD,SSDSC2BB800G4,Intel,S3500 Series 800GB,274,86,76,https://ssd.userbenchmark.com/SpeedTest/30895/INTEL-SSDSC2BB800G4
SSD,SDSSDHII-480G-G25,SanDisk,Ultra II 480GB,275,85.9,20164,https://ssd.userbenchmark.com/SanDisk-Ultra-II-480GB/Rating/3473
SSD,THNSNJ256GCSU,Toshiba,HG6 256GB,276,85.9,1679,https://ssd.userbenchmark.com/SpeedTest/11911/TOSHIBA-THNSNJ256GCSU
SSD,2AP98AA#ABL,HP,S700 Pro 256GB,277,85.9,225,https://ssd.userbenchmark.com/SpeedTest/366058/HP-SSD-S700-Pro
SSD,SDSSDXP-480G-G25,SanDisk,Extreme II 480GB,278,85.7,727,https://ssd.userbenchmark.com/SpeedTest/2135/SanDisk-SDSSDXP480G
SSD,SSDSC2KW010X6,Intel,540s Series 1TB,279,85.7,357,https://ssd.userbenchmark.com/SpeedTest/123180/INTEL-SSDSC2KW010X6
SSD,VTR150-25SAT3-120G,OCZ,Vector 150 120GB,280,85.6,943,https://ssd.userbenchmark.com/OCZ-Vector-150-120GB/Rating/2242
SSD,WDS500G1B0A,WD,Blue 500GB,281,85.5,5954,https://ssd.userbenchmark.com/SpeedTest/192687/WDC-WDS500G1B0A-00H9H0
SSD,ASP610SS3-512GM-C,Adata,Premier SP610 512GB,282,85.4,95,https://ssd.userbenchmark.com/SpeedTest/15096/ADATA-SP610
SSD,SDSSDHII-960G-G25,SanDisk,Ultra II 960GB,283,85.3,12062,https://ssd.userbenchmark.com/SanDisk-Ultra-II-960GB/Rating/3582
SSD,CT128M550SSD1,Crucial,M550 128GB,284,85.3,1279,https://ssd.userbenchmark.com/Crucial-M550-128GB/Rating/3485
SSD,CT250BX100SSD1,Crucial,BX100 250GB,285,85.3,14808,https://ssd.userbenchmark.com/Crucial-BX100-250GB/Rating/3145
SSD,PX-256M6V,Plextor,M6V 256GB,286,85.2,208,https://ssd.userbenchmark.com/Plextor-M6V-256GB/Rating/3499
SSD,ASX930SS3-120GM-C,Adata,XPG SX930 120GB,287,84.8,581,https://ssd.userbenchmark.com/Adata-XPG-SX930-120GB/Rating/3635
SSD,TS1TSSD370,Transcend,SSD370 1TB,288,84.7,106,https://ssd.userbenchmark.com/Transcend-SSD370-1TB/Rating/3579
SSD,CT128M550SSD4,Crucial,M550 SATA M.2 128GB,289,84.7,85,https://ssd.userbenchmark.com/SpeedTest/15846/Crucial-CT128M550SSD4
SSD,,Apple,SM0256F 251GB,290,84.7,23,https://ssd.userbenchmark.com/SpeedTest/3466/APPLE-SSD-SM0256F
SSD,SDSSDH3-250G-G25,SanDisk,Ultra 3D 250GB,291,84.6,977,https://ssd.userbenchmark.com/SanDisk-Ultra-3D-250GB/Rating/3952
SSD,PX-512M5P,Plextor,M5 Pro 512GB,292,84.5,266,https://ssd.userbenchmark.com/SpeedTest/1262/PLEXTOR-PX-512M5Pro
SSD,RADEON-R7SSD-120G,OCZ,AMD Radeon R7 120GB,293,84.5,858,https://ssd.userbenchmark.com/OCZ-AMD-Radeon-R7-120GB/Rating/3492
SSD,VTR180-25SAT3-120G,OCZ,Vector 180 120GB,294,84.5,210,https://ssd.userbenchmark.com/OCZ-Vector-180-120GB/Rating/3495
SSD,ST480HM000,Seagate,600 480GB,295,84.4,562,https://ssd.userbenchmark.com/SpeedTest/2966/ST480HM000-1G5162
SSD,VTR180-25SAT3-120G,Toshiba,OCZ VT180 120GB,296,84.3,23,https://ssd.userbenchmark.com/SpeedTest/172941/TOSHIBA-VT180
SSD,PI960GS25SSDR,Patriot,Ignite 960GB,297,84.3,96,https://ssd.userbenchmark.com/Patriot-Ignite-960GB/Rating/3575
SSD,PX-256M6S,Plextor,M6S 256GB,298,84.1,789,https://ssd.userbenchmark.com/Plextor-M6S-256GB/Rating/3505
SSD,SSDSC2KW480H6,Intel,540s Series 480GB,299,84,1387,https://ssd.userbenchmark.com/SpeedTest/128513/INTEL-SSDSC2KW480H6
SSD,TRN150-25SAT3-960G,OCZ,Trion 150 960GB,300,83.9,1377,https://ssd.userbenchmark.com/OCZ-Trion-150-960GB/Rating/3621
SSD,SHSS37A/120G,HyperX,Savage 120GB,301,83.9,2693,https://ssd.userbenchmark.com/HyperX-Savage-120GB/Rating/3496
SSD,HDTS325XZSTA,Toshiba,Q Series Pro 256GB,302,83.7,927,https://ssd.userbenchmark.com/SpeedTest/7204/TOSHIBA-THNSNJ25
SSD,HDTS325EZSTA,Toshiba,Q Series Pro 256GB,302,83.7,927,https://ssd.userbenchmark.com/SpeedTest/7204/TOSHIBA-THNSNJ25
SSD,THNSNJ256GCST,Toshiba,Q Series Pro 256GB,302,83.7,927,https://ssd.userbenchmark.com/SpeedTest/7204/TOSHIBA-THNSNJ25
SSD,SSDSC2BP240G410,Intel,730 Series 240GB,303,83.7,2461,https://ssd.userbenchmark.com/Intel-730-Series-240GB/Rating/2031
SSD,TS512GMTS800,Transcend,MTS800 M.2 512GB,304,83.6,276,https://ssd.userbenchmark.com/SpeedTest/22251/TS512GMTS800
SSD,VX500-25SAT3-256G,Toshiba,OCZ VX500 256GB,305,83.6,66,https://ssd.userbenchmark.com/SpeedTest/193061/TOSHIBA-VX500
SSD,ARC100-25SAT3-480G,OCZ,ARC 100 480GB,306,83.5,824,https://ssd.userbenchmark.com/OCZ-ARC-100-480GB/Rating/3471
SSD,CT500MX200SSD3,Crucial,MX200 mSATA 500GB,307,83.4,322,https://ssd.userbenchmark.com/SpeedTest/24060/Crucial-CT500MX200SSD3
SSD,HDTS251EZSTA,Toshiba,HG5d Q Series 512GB,308,83.3,233,https://ssd.userbenchmark.com/SpeedTest/5182/TOSHIBA-THNSNH512GBST
SSD,HDTS251XZSTA,Toshiba,HG5d Q Series 512GB,308,83.3,233,https://ssd.userbenchmark.com/SpeedTest/5182/TOSHIBA-THNSNH512GBST
SSD,THNSNH512GBST,Toshiba,HG5d Q Series 512GB,308,83.3,233,https://ssd.userbenchmark.com/SpeedTest/5182/TOSHIBA-THNSNH512GBST
SSD,SD8SB8U-512G-1122,SanDisk,X400 512GB,309,83.3,2713,https://ssd.userbenchmark.com/SpeedTest/74118/SanDisk-SD8SB8U512G1122
SSD,ASX930SS3-240GM-C,Adata,XPG SX930 240GB,310,83.3,560,https://ssd.userbenchmark.com/Adata-XPG-SX930-240GB/Rating/3636
SSD,ZTSSD-A5P-240G-PE,Zotac,Premium Edition 240GB,311,83.2,632,https://ssd.userbenchmark.com/Zotac-Premium-Edition-240GB/Rating/3598
SSD,ARC100-25SAT3-120G,OCZ,ARC 100 120GB,312,83.1,2130,https://ssd.userbenchmark.com/OCZ-ARC-100-120GB/Rating/3487
SSD,MKNSSDST960GB,Mushkin,Striker 960GB,313,83,8,https://ssd.userbenchmark.com/SpeedTest/25597/MKNSSDST960GB
SSD,HDTS312EZSTA,Toshiba,Q Series Pro 128GB,314,82.9,1223,https://ssd.userbenchmark.com/Toshiba-Q-Series-Pro-128GB/Rating/1943
SSD,HDTS312XZSTA,Toshiba,Q Series Pro 128GB,314,82.9,1223,https://ssd.userbenchmark.com/Toshiba-Q-Series-Pro-128GB/Rating/1943
SSD,,Toshiba,THNSNH512GCST 512GB,315,82.9,120,https://ssd.userbenchmark.com/SpeedTest/12185/TOSHIBA-THNSNH512GCST
SSD,GP-GSTFS30512GTTD,Gigabyte,UD PRO 512GB,316,82.8,199,https://ssd.userbenchmark.com/SpeedTest/522549/GIGABYTE-GP-GSTFS30512GTTD
SSD,VX500-25SAT3-128G,Toshiba,OCZ VX500 128GB,317,82.7,58,https://ssd.userbenchmark.com/SpeedTest/194663/TOSHIBA-VX500
SSD,VTX460-25SAT3-120G,OCZ,Vertex 460 120GB,318,82.7,630,https://ssd.userbenchmark.com/OCZ-Vertex-460-120GB/Rating/3488
